student_id,name,registration_date,course,gender,date_of_birth,address,cc,cellphone
3791,Andreia Matias,2024-04-22,Ano Zero Área de Multimédia,F,1995-07-08,"Alameda do Arrabalde, 64 3959-986 Santarém",811953053,804768899
3792,Maria Pires,2023-11-09,2º Ciclo de Psicologia,F,2004-06-21,"Av do Dr. Nuno Pinheiro Torres, S/N 6890-616 Sines",271332192,430057765
3793,Nádia Pinheiro,2023-07-20,1º Ciclo de Gestão,F,2004-02-12,"Avenida Ivo Araújo, 85 3856-985 Anadia",468123218,982738443
3794,Clara Machado,2023-10-11,1º Ciclo de Design de Comunicação,M,1994-12-27,"Av Lima, 912 9193-592 Esposende",437259806,717260235
3795,Valentim Loureiro-Fonseca,2023-12-01,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1989-11-14,"Travessa da Bouça, 393 5865-824 Bragança",923075013,768468651
3796,Miriam-Salomé Branco,2023-12-03,Ano Zero Plano de Estudos Único (Informática),F,2000-04-18,"Alameda Carneiro, S/N 7874-480 Covilhã",725140116,774330704
3797,Miriam Vaz-Nunes,2023-12-28,1º Ciclo de Gestão,M,1991-05-01,"R. Neto, S/N 6633-121 Abrantes",456238687,916592145
3798,Ângelo Melo,2024-03-28,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,1994-03-24,"Av de Vieira, 41 6256-908 Quarteira",223002261,901096457
3799,Guilherme Mota,2023-08-19,Ano Zero Plano de Estudos II ( Gestão),F,1991-12-24,"Travessa Nascimento, 21 6683-631 Freamunde",596417174,645982367
3800,Luísa Borges,2024-03-05,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,1994-11-26,"Rua de Simões, 8 6297-142 Lagos",494029613,512162521
3801,Yasmin Pacheco,2024-02-28,2º Ciclo de Serviço Social,F,1991-10-26,"Alameda Jorge Ferreira, 55 5900-447 Peniche",420418179,289097469
3802,Leonor Soares,2023-08-11,Ano Zero Plano de Estudos II (Serviço Social),F,2004-11-10,"Largo de Soares, S/N 5780-616 Amadora",620298678,484829045
3803,Simão Amorim,2023-08-21,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1999-06-02,"Av Gonçalo Martins, 31 2959-869 Caldas da Rainha",27190805,28818107
3804,Luís Pinho,2023-12-30,1º Ciclo de Psicologia,F,1989-11-16,"Praça Fábio Campos, 1 3692-063 Estremoz",416989668,326522287
3805,Débora Amorim,2023-08-23,1º Ciclo de Empreendedorismo,M,1990-09-06,"Largo Artur Batista, 60 1860-172 Elvas",993164008,964209639
3806,Nádia Moura,2024-04-09,1º ciclo de Serviço Social,M,2003-08-21,"Travessa de Gaspar, S/N 7959-037 Queluz",251352067,368920607
3807,Margarida-Mara Leite,2023-12-06,Ano Zero Plano de Estudos II (Serviço Social),M,2005-04-12,"R. Anita Ferreira, 20 9342-668 Gouveia",762480332,726533272
3808,Lourenço Pacheco,2024-05-04,Ano Zero Plano de Estudos I (Psicologia),F,1995-08-20,"Travessa Pinto, 374 6862-211 Paços de Ferreira",232812597,491010091
3809,Mafalda Sousa,2024-05-12,Ano Zero Área de Jornalismo,F,1996-03-17,"Avenida de Miranda, 77 2294-668 Esposende",114370303,320065207
3810,Ângelo Reis,2023-12-31,2º Ciclo de Psicologia,F,1991-03-07,"Largo Mário Monteiro, S/N 9598-761 Quarteira",562615265,68959963
3811,Andreia de Gaspar,2024-05-10,Ano Zero Área de Jornalismo,F,1999-06-28,"Rua de Assunção, 14 7938-274 Santarém",166121799,858785846
3812,Enzo Borges,2023-07-23,1º ciclo de Serviço Social,F,1993-06-06,"Alameda de Reis, 76 9339-078 Setúbal",731646739,965532141
3813,Santiago Tavares,2023-08-15,Ano Zero Plano de Estudos I (Psicologia),F,1996-06-09,"Largo Marques, 1 5485-598 Costa da Caparica",336736525,115863584
3814,Mia Amaral,2023-10-03,Ano Zero Plano de Estudos II (Serviço Social),M,1998-09-21,"Praça de Assunção, 55 0979-047 Vila Real",741695286,869302125
3815,Rui Almeida,2023-09-20,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,2003-08-09,"Praça Reis, 6 9999-109 Porto",306608645,419621723
3816,Fabiana de Valente,2024-04-07,Ano Zero Plano de Estudos Único (Informática),M,1992-03-05,"Travessa Valente, 29 8332-151 Amadora",482867821,262810519
3817,Lisandro de Neto,2024-03-10,1º Ciclo de Informática,F,2001-01-24,"Av da Torrinha, 50 4789-862 Abrantes",414458413,63125062
3818,Leonor Assunção,2024-01-12,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1989-07-10,"R. de Maria Pia, 1 4806-018 Peso da Régua",274533767,718793314
3819,Juliana Vieira,2024-02-21,Ano Zero Plano de Estudos Único (Informática),F,1997-12-27,"R. de Sidónio Pais, S/N 0603-984 Vendas Novas",748630804,548164231
3820,Laura Gomes,2024-03-31,1º Ciclo de Design de Comunicação,M,1998-02-09,"Travessa do Calhau, 198 5034-597 Portimão",901779062,863029078
3821,Simão Miranda,2023-10-06,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,1998-09-13,"Travessa de Assunção, 686 2841-512 Alcobaça",997259873,895673390
3822,Enzo Neves,2023-07-04,Ano Zero Plano de Estudos II ( Gestão),F,1997-08-25,"Rua Sérgio Abreu, S/N 9469-015 Albufeira",134382120,370918674
3823,Iara Costa,2024-02-10,1º Ciclo de Design de Comunicação,F,1997-03-12,"Praça Cardeal Cerejeira, 3 9278-754 Santarém",738871796,635923162
3824,Amélia de Mota,2023-08-28,Ano Zero Área de Design,M,1995-09-24,"Av Brian Pinho, 31 6546-612 Almeirim",717778656,568061069
3825,Patrícia Pinto,2024-04-06,Ano Zero Plano de Estudos II ( Gestão),M,1989-03-07,"Avenida Costa, 21 6890-224 Porto Santo",48659383,371161786
3826,Sara-Lúcia Macedo,2024-01-28,1º Ciclo de Informática,M,1990-04-22,"Praça de Silva, 10 2256-566 Abrantes",562688373,635828429
3827,Rui Borges,2023-11-11,Ano Zero Plano de Estudos II ( Gestão),F,1999-06-19,"Praça Garcia, S/N 1964-698 Gafanha da Nazaré",372640751,599205828
3828,Patrícia Matos-Rodrigues,2024-01-08,1º Ciclo de Psicologia,F,2005-01-14,"R. de João do Carmo, 4 6251-794 Macedo de Cavaleiros",713935793,997976514
3829,Leonor-Renata Teixeira,2023-12-07,1º Ciclo de Multimédia,M,2001-06-11,"Praça de Matias, 9 9084-452 Santarém",428828658,568076392
3830,Noa Andrade-Coelho,2023-05-28,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,1995-02-25,"Largo do Báltico, 28 2623-556 Maia",627072940,177888598
3831,Marcos Correia,2023-07-07,1º Ciclo de Jornalismo,F,1993-02-26,"Largo Micael Cunha, 13 1349-290 Figueira da Foz",697279468,904377204
3832,Yara Nogueira,2023-07-17,Ano Zero Área de Multimédia,F,1991-05-17,"Largo de Ribeiro, 414 2769-567 Vila Real",645276508,464480580
3833,Marcos Amorim,2024-02-25,1º Ciclo de Empreendedorismo,F,1996-03-17,"Avenida de Azevedo, S/N 7333-855 Sabugal",550565314,719751410
3834,Sofia Neves-Nogueira,2023-06-24,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1999-11-15,"Largo de Pereira, 7 3553-118 Gandra",34213247,905630663
3835,Marco Mendes,2023-09-16,Ano Zero Área de Multimédia,M,1990-08-13,"Avenida de Pina Manique, 43 0333-635 Portalegre",557017478,549311769
3836,Mariana Macedo,2023-10-26,1º ciclo de Serviço Social,M,1998-08-19,"Travessa de Pires, 99 8268-905 Rio Maior",536511462,511896495
3837,Mélanie Neves,2023-11-29,1º Ciclo de Multimédia,F,1992-02-23,"R. Letícia Abreu, 47 4072-569 Costa da Caparica",476192331,721309870
3838,Guilherme Macedo,2023-10-06,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,1989-05-25,"Praça de Pinho, S/N 5397-875 Penafiel",313209758,820715129
3839,Lúcia da Matos,2023-07-19,Ano Zero Plano de Estudos Único (Informática),F,2003-09-16,"Avenida de Rocha, 52 2136-475 Esmoriz",948502604,51263581
3840,Lorena Leal,2023-05-27,2º Ciclo de Psicologia,F,1992-02-12,"Praça Paiva, 29 0220-910 Esmoriz",874944213,602911289
3841,Débora Oliveira,2024-01-16,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1991-01-12,"Alameda Prof. António José Saraiva, 15 3483-437 Amarante",432783341,401098282
3842,Vicente Cardoso,2023-10-09,1º Ciclo de Psicologia,M,1996-05-17,"Travessa Jaime Neto, 521 3582-401 Santa Comba Dão",210674554,226834126
3843,Ariana Santos-Matias,2023-11-19,Ano Zero Plano de Estudos II ( Gestão),M,1994-01-17,"Travessa de Amaral, 158 0225-093 Portalegre",616439140,132544140
3844,Leonardo Domingues-Almeida,2023-12-23,Ano Zero Plano de Estudos I (Psicologia),F,2001-08-13,"R. Correia, 305 2649-080 Santa Maria da Feira",264554563,641354382
3845,Márcio Freitas,2024-03-26,Ano Zero Área de Design,F,1994-07-25,"Largo Enzo Faria, S/N 1409-775 Costa da Caparica",575107231,987843719
3846,Débora do Sá,2023-10-20,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1994-07-19,"Av Daniel Oliveira, 81 6169-047 Gouveia",644132488,346865756
3847,Tomé Carvalho,2023-06-26,Ano Zero Plano de Estudos Único (Informática),F,2002-01-15,"Praça de Antunes, 6 3719-590 Bragança",206867334,314775518
3848,Leandro Reis,2023-09-21,Ano Zero Área de Jornalismo,M,1994-09-19,"Alameda Sousa, 36 9269-293 Leiria",44556216,753972897
3849,Jéssica Leal-Santos,2023-06-13,Ano Zero Plano de Estudos Único (Informática),F,1999-02-02,"Rua Sofia Neves, 3 2383-153 Tondela",519206234,895902335
3850,Iara Vaz-Faria,2023-08-01,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,1999-09-04,"Av dos Vice-reis, 390 3506-109 Reguengos de Monsaraz",505257963,607501202
3851,Mauro Mota,2024-04-25,Ano Zero Plano de Estudos I (Psicologia),F,2000-05-07,"Avenida Melissa Matos, 38 7764-153 Santa Maria da Feira",866984496,707496178
3852,Diogo Figueiredo,2023-08-08,1º Ciclo de Multimédia,M,1996-12-27,"Travessa Ivo Gaspar, S/N 6922-784 Paredes",911233866,249187757
3853,Alícia Domingues,2023-10-21,Ano Zero Plano de Estudos IV (Empreendedorismo),M,1992-09-24,"Largo da Estiva, 91 4927-668 Covilhã",301081647,937533169
3854,Vítor Sousa,2024-04-20,Ano Zero Área de Design,M,1997-02-05,"Rua de Pinheiro, 59 7623-260 Sintra",142122879,779582843
3855,Íris Coelho,2024-03-10,1º Ciclo de Psicologia,M,1992-07-22,"Av da Igreja, 53 6282-176 Funchal",598278933,826019754
3856,Sérgio Magalhães,2023-08-03,Ano Zero Plano de Estudos II ( Gestão),F,2002-02-18,"Praça de Mota, 914 1006-247 Amadora",194148659,87852965
3857,António Matos,2024-02-21,Ano Zero Área de Jornalismo,M,1990-04-26,"Alameda Ducla Soares, 92 0796-806 Abrantes",814686045,931752250
3858,Maria da Abreu,2023-12-12,Ano Zero Plano de Estudos IV (Empreendedorismo),M,2001-09-28,"Rua Pacheco, 18 7409-822 Reguengos de Monsaraz",824172265,801779451
3859,Constança Batista,2023-12-08,1º Ciclo de Informática,M,2002-01-05,"Avenida de Pacheco, 26 7673-158 Barcelos",319075644,340377281
3860,Tomé da Batista,2023-06-24,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,1991-09-21,"Av Antunes, 4 7697-243 Penafiel",417322789,189226172
3861,Lara Amorim,2023-08-05,Ano Zero Plano de Estudos I (Comunicação Empresarial),M,2002-11-01,"R. Branco, 576 6178-650 Setúbal",159641966,432635802
3862,Mateus Vicente,2023-05-24,1º Ciclo de Multimédia,M,1996-06-18,"Avenida Mota, 56 5054-375 Guimarães",165018895,327468965
3863,Gaspar Branco,2023-07-16,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,2001-08-15,"Avenida José Domingues dos Santos, 98 9757-847 Loures",408774760,217552583
3864,Samuel Neto,2023-06-22,1º Ciclo de Comunicação Empresarial,M,2004-04-28,"Largo de Ramos, 89 2557-201 Paços de Ferreira",555676169,967914519
3865,Laura Batista,2023-08-08,1º Ciclo de Empreendedorismo,F,1999-05-04,"Travessa Andrade, 26 7488-245 Freamunde",939427981,159729784
3866,Lia-Luísa Correia,2023-05-29,1º Ciclo de Jornalismo,F,2005-10-04,"R. de Amorim, 910 8933-776 Loulé",570796347,119192109
3867,Rui Almeida,2023-10-01,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,1998-08-25,"Praça de Borges, 33 6803-967 Porto",348333200,259882239
3868,Gil Simões-Jesus,2024-03-06,1º Ciclo de Multimédia,M,1990-12-28,"Largo de Neves, 235 9868-773 Fiães",239611488,165172952
3869,Micael Domingues,2024-03-22,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",M,2004-08-09,"Av Grande, 51 9217-569 Vendas Novas",917626376,589887847
3870,César Jesus,2023-06-01,Ano Zero Plano de Estudos IV (Empreendedorismo),F,2003-10-07,"Avenida Luísa Morais, 9 4835-668 Setúbal",504295598,890915060
3871,Ângela Leite,2023-07-24,1º Ciclo de Gestão,F,1991-06-18,"Av de Araújo, 4 7509-901 Seia",359601491,756930770
3872,Luísa-Caetana Matos,2023-11-29,2º Ciclo de Psicologia,M,2001-05-09,"Largo de Jesus, 8 6116-736 Valongo",986469316,926776537
3873,Joaquim Ramos,2023-11-07,1º Ciclo de Empreendedorismo,F,1990-06-20,"Av Moura, 70 2415-049 Fafe",288430653,945677606
3874,Anita Valente,2023-10-07,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1991-09-05,"Largo de Alves, 12 4330-287 Pombal",293632956,829267564
3875,Marcos Branco,2023-08-13,1º Ciclo de Comunicação Empresarial,F,2003-09-06,"Av de Freitas, 29 9323-235 Alverca do Ribatejo",433327747,990437391
3876,Sandro Abreu,2023-08-19,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,1994-04-25,"Av Morais, S/N 9957-812 Oliveira do Bairro",771420678,108924049
3877,Íris Reis,2023-10-13,Ano Zero Plano de Estudos II ( Gestão),F,2004-10-07,"Largo Patrícia Costa, 5 0259-932 Évora",146047320,276053924
3878,Joaquim da Anjos,2024-02-09,1º Ciclo de Empreendedorismo,M,1995-04-06,"Praça do Lagarteiro, 3 8059-846 Santa Maria da Feira",701556234,625117467
3879,Sara Macedo,2023-07-08,1º Ciclo de Gestão de Recursos Humanos,M,2000-10-15,"Av do Viso, 73 5872-011 Queluz",505980994,370749343
3880,Pilar Amorim,2023-10-16,1º Ciclo de Empreendedorismo,M,1991-09-22,"Av de Melo, 24 0360-585 Lisboa",634554379,19437081
3881,Mário Tavares-Torres,2024-01-04,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,2003-06-03,"Avenida de Barbosa, 69 5369-032 Funchal",601995862,433350804
3882,Lia Correia-Sá,2023-07-31,Ano Zero Plano de Estudos I (Comunicação Empresarial),M,1991-06-10,"Av Bryan Fernandes, 853 7825-691 Câmara de Lobos",764424657,195705848
3883,Maria Lourenço,2024-04-02,1º Ciclo de Multimédia,F,1998-02-24,"Praça de Mota, 258 9445-309 Vila Real de Santo António",570013571,695152143
3884,Sérgio Coelho,2024-01-13,1º Ciclo de Multimédia,F,2000-02-24,"Avenida da Fonte de Cima, S/N 3880-320 Pinhel",754974618,464467924
3885,Joel Ribeiro,2023-12-01,1º Ciclo de Multimédia,F,1997-10-11,"R. Brito, 33 7988-316 Ílhavo",442070275,367859336
3886,Vera Martins,2023-11-23,1º Ciclo de Gestão de Recursos Humanos,F,1992-10-12,"Rua de Ferreira, 16 9917-905 Macedo de Cavaleiros",9142647,132393015
3887,Carlota Leite,2023-08-26,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,2006-10-02,"Av Lorena Figueiredo, 60 9611-009 Abrantes",337159064,894910364
3888,Rúben Abreu,2023-12-02,Ano Zero Área de Design,F,1993-04-04,"R. do Mar, 85 4513-706 Fafe",427799514,8687429
3889,Nelson Castro,2024-04-17,1º Ciclo de Psicologia,M,1992-09-22,"Travessa de Brito, 24 4795-152 Vila Nova de Gaia",586518897,817663294
3890,Luca Domingues,2023-06-07,Ano Zero Plano de Estudos II ( Gestão),M,1989-11-01,"Praça Ângela Esteves, S/N 2331-704 Cartaxo",957029296,745855583
3891,Filipe do Nogueira,2023-09-01,1º ciclo de Serviço Social,F,1989-09-15,"Travessa Amaral, 2 4134-516 Mealhada",315020334,240752641
3892,Diana Fonseca,2023-06-14,Ano Zero Plano de Estudos I (Comunicação Empresarial),M,1989-03-19,"Travessa Petra Barbosa, S/N 9430-530 Gafanha da Nazaré",514185952,59237345
3893,Yara-Lorena Nascimento,2024-03-12,1º ciclo de Serviço Social,M,2004-08-01,"Travessa Gaspar Vieira, 9 2500-732 Montijo",353796649,227251928
3894,Valentina Alves,2023-08-13,Ano Zero Plano de Estudos Único (Informática),M,2004-12-09,"R. César Rodrigues, 358 1032-513 Montijo",776892047,155818004
3895,Lúcia-Luciana Garcia,2023-09-07,Ano Zero Plano de Estudos II (Serviço Social),F,2001-12-06,"Travessa Nelson Campos, S/N 3638-855 Seixal",77619328,528471524
3896,Matilde Correia,2023-06-15,Ano Zero Área de Jornalismo,M,2005-12-17,"Avenida Eduarda Pinheiro, 61 7289-178 Matosinhos",435551218,198133685
3897,Adriana-Filipa Vaz,2024-03-16,1º Ciclo de Empreendedorismo,M,2004-02-17,"Travessa Andrade, 65 4392-809 Pinhel",534913589,164618210
3898,Paulo Pinto,2023-10-02,Ano Zero Área de Jornalismo,F,1993-04-19,"Largo da Encarnação, 49 0764-987 São Mamede de Infesta",634888104,152909132
3899,Luís Abreu,2023-07-01,1º Ciclo de Design de Comunicação,M,1996-08-19,"Av Sá, 466 1078-577 Tomar",442828284,540212596
3900,Inês Pinheiro,2024-04-24,1º Ciclo de Empreendedorismo,M,2004-05-26,"Rua Vieira, 16 2157-538 Paços de Ferreira",415545098,328990309
3901,Violeta Figueiredo,2023-06-05,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1989-04-20,"R. Vicente, 213 1873-995 Valpaços",312022602,850898080
3902,Emanuel Andrade,2023-07-10,Ano Zero Plano de Estudos II ( Gestão),M,1993-06-02,"Largo de Barros, 93 1512-891 Figueira da Foz",906736594,275749280
3903,Lia-Ângela Nogueira,2023-10-28,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,1999-05-15,"Alameda de Nascimento, 40 4096-190 Oliveira de Azeméis",301780131,521214267
3904,Miguel Borges-Esteves,2023-12-27,1º Ciclo de Comunicação Empresarial,F,1995-11-12,"Rua Lopes, 63 5853-329 Quarteira",425861426,337641437
3905,Fabiana Nascimento,2024-01-30,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,2004-01-11,"Praça Pereira, 29 7786-385 São João da Madeira",930824643,999354472
3906,Emma da Macedo,2023-11-17,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,2003-05-09,"Avenida Freitas, 81 9654-110 Guimarães",562070429,554834877
3907,Luís Amorim,2023-11-23,1º Ciclo de Design de Comunicação,F,2004-10-01,"Praça Herculano, 165 2406-985 Vila Real",92136840,372295815
3908,Sérgio Neto-Baptista,2023-11-18,2º Ciclo de Psicologia,F,1997-06-19,"Praça de Carvalho, 3 0831-620 Ponta Delgada",721534922,851549830
3909,Rúben Nascimento-Valente,2023-09-05,1º Ciclo de Gestão de Recursos Humanos,M,1996-09-14,"Largo Adriana Santos, 81 4949-585 Vila Real",627710668,756387269
3910,Nádia Morais,2024-01-14,Ano Zero Área de Jornalismo,F,2001-10-02,"Praça Silva, 82 2194-805 Sabugal",926739323,305609258
3911,Kelly Garcia-Pacheco,2023-12-29,1º Ciclo de Comunicação Empresarial,F,1994-06-24,"Largo de São João de Deus, 45 2630-332 Reguengos de Monsaraz",505569986,974357945
3912,Fernando Nascimento,2024-02-19,2º Ciclo de Psicologia,M,1992-05-13,"Av do Alto de São João, S/N 6002-110 Torres Novas",940892237,908820068
3913,Guilherme Nunes,2023-12-14,1º Ciclo de Comunicação Empresarial,M,1995-05-20,"Av Ferreira de Mira, 92 5622-988 Moura",93004154,973774153
3914,Anita Valente,2023-08-04,Ano Zero Plano de Estudos II ( Gestão),F,2003-08-23,"R. Sousa, 230 9495-464 Santa Comba Dão",305699499,637141308
3915,Miguel Rodrigues,2023-09-15,Ano Zero Plano de Estudos II ( Gestão),F,2002-06-03,"Largo Camila Neves, 97 5253-520 Miranda do Douro",419799455,472758882
3916,Matias Gonçalves,2023-05-18,1º Ciclo de Gestão,F,1989-01-07,"Avenida da Agra do Amial, 8 2848-914 Miranda do Douro",244554417,531838818
3917,Hugo Nunes,2023-12-26,2º Ciclo de Serviço Social,M,2004-09-06,"Praça de Neptuno, S/N 8399-411 Marco de Canaveses",113064992,598688095
3918,Guilherme Matos,2023-12-01,Ano Zero Plano de Estudos Único (Informática),M,2003-10-03,"Praça de Araújo, S/N 1984-984 Pombal",157880987,278851829
3919,Miguel Martins,2023-06-01,1º Ciclo de Gestão,M,1999-07-01,"Praça de Antunes, 678 8697-566 Sacavém",804582458,689962310
